ID,FECHA,TIPO,MONTO,MONTO PREVIO,ORDEN ID,DESCRIPCIÓN,CATEGORIA_MOVIMIENTO,ES_INGRESO,ES_EGRESO,SALDO_POSTERIOR,ORDEN_ID_LIMPIO,TIENE_ORDEN,DIA,HORA,DIA_SEMANA,MES,AÑO,MOTIVO
118531321,2025-06-13 12:02:00,SALIDA,12049.0,1696873.7,43058843.0,SALIDA POR COBRO DE FLETE INICIAL: 43058843,ASOCIADO A ORDEN,False,True,1684824.7,43058843,True,2025-06-13,12:02:00,Friday,6,2025,FLETE
118491730,2025-06-13 00:27:00,ENTRADA,36953.5,1659920.2,43166015.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 43166015* GUIA: *V4001174326*,ASOCIADO A ORDEN,True,False,1696873.7,43166015,True,2025-06-13,00:27:00,Friday,6,2025,GANANCIA
118478071,2025-06-13 00:24:00,ENTRADA,34236.5,1625683.7,43121642.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 43121642* GUIA: *024030116411*,ASOCIADO A ORDEN,True,False,1659920.2,43121642,True,2025-06-13,00:24:00,Friday,6,2025,GANANCIA
118443351,2025-06-13 00:16:00,ENTRADA,39900.0,1585783.7,43011547.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 43011547* GUIA: *WCO2000059447*,ASOCIADO A ORDEN,True,False,1625683.7,43011547,True,2025-06-13,00:16:00,Friday,6,2025,GANANCIA
118431787,2025-06-13 00:13:00,ENTRADA,34236.5,1551547.2,42970302.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 42970302* GUIA: *024030102110*,ASOCIADO A ORDEN,True,False,1585783.7,42970302,True,2025-06-13,00:13:00,Friday,6,2025,GANANCIA
118418905,2025-06-13 00:10:00,ENTRADA,36104.5,1515442.7,42914941.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 42914941* GUIA: *240030417541*,ASOCIADO A ORDEN,True,False,1551547.2,42914941,True,2025-06-13,00:10:00,Friday,6,2025,GANANCIA
118415994,2025-06-13 00:10:00,ENTRADA,34236.5,1481206.2,42899650.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 42899650* GUIA: *024030096691*,ASOCIADO A ORDEN,True,False,1515442.7,42899650,True,2025-06-13,00:10:00,Friday,6,2025,GANANCIA
118408555,2025-06-13 00:08:00,ENTRADA,78404.5,1402801.7,42847540.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 42847540* GUIA: *240030374218*,ASOCIADO A ORDEN,True,False,1481206.2,42847540,True,2025-06-13,00:08:00,Friday,6,2025,GANANCIA
118371777,2025-06-13 00:00:00,ENTRADA,30599.5,1372202.2,41644860.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 41644860* GUIA: *240029414685*,ASOCIADO A ORDEN,True,False,1402801.7,41644860,True,2025-06-13,00:00:00,Friday,6,2025,GANANCIA
118345625,2025-06-12 10:00:00,SALIDA,13500.0,1385702.2,41694431.0,SALIDA POR COBRO DE FLETE INICIAL: 41694431,ASOCIADO A ORDEN,False,True,1372202.2,41694431,True,2025-06-12,10:00:00,Thursday,6,2025,FLETE
118328660,2025-06-12 02:35:00,ENTRADA,84542.5,1301159.7,43170280.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 43170280* GUIA: *014148441027*,ASOCIADO A ORDEN,True,False,1385702.2,43170280,True,2025-06-12,02:35:00,Thursday,6,2025,GANANCIA
118324392,2025-06-12 02:34:00,ENTRADA,55704.5,1245455.2,43136787.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 43136787* GUIA: *240030556705*,ASOCIADO A ORDEN,True,False,1301159.7,43136787,True,2025-06-12,02:34:00,Thursday,6,2025,GANANCIA
118278648,2025-06-12 00:23:00,ENTRADA,30983.0,1214472.2,43007191.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 43007191* GUIA: *36393390813*,ASOCIADO A ORDEN,True,False,1245455.2,43007191,True,2025-06-12,00:23:00,Thursday,6,2025,GANANCIA
118275532,2025-06-12 00:22:00,ENTRADA,36953.5,1177518.7,42996933.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 42996933* GUIA: *V4001163464*,ASOCIADO A ORDEN,True,False,1214472.2,42996933,True,2025-06-12,00:22:00,Thursday,6,2025,GANANCIA
118274365,2025-06-12 00:22:00,ENTRADA,34236.5,1143282.2,42993214.0,ENTRADA POR GANANCIA EN LA ORDEN COMO DROPSHIPPER: 42993214* GUIA: *024030102345*,ASOCIADO A ORDEN,True,False,1177518.7,42993214,True,2025-06-12,00:22:00,Thursday,6,2025,GANANCIA
118156182,2025-06-11 13:34:00,SALIDA,35800.0,1179082.2,43250939.0,SALIDA POR NUEVA ORDEN: 43250939,ASOCIADO A ORDEN,False,True,1143282.2,43250939,True,2025-06-11,13:34:00,Wednesday,6,2025,NUEVA ORDEN
117965871,2025-06-10 11:01:00,SALIDA,56600.0,1235682.2,43162060.0,SALIDA POR NUEVA ORDEN: 43162060,ASOCIADO A ORDEN,False,True,1179082.2,43162060,True,2025-06-10,11:01:00,Tuesday,6,2025,NUEVA ORDEN
117951654,2025-06-10 05:00:00,SALIDA,10500.0,1246182.2,41473766.0,SALIDA POR COBRO DE FLETE INICIAL: 41473766,ASOCIADO A ORDEN,False,True,1235682.2,41473766,True,2025-06-10,05:00:00,Tuesday,6,2025,FLETE
